Date,price
2011-12-08 00:00:00-05:00,95.93856811523438
2011-12-09 00:00:00-05:00,97.56399536132812
2011-12-12 00:00:00-05:00,96.13982391357422
2011-12-13 00:00:00-05:00,95.24198150634766
2011-12-14 00:00:00-05:00,94.2280044555664
2011-12-15 00:00:00-05:00,94.56859588623047
2011-12-16 00:00:00-05:00,94.70880126953125
2011-12-19 00:00:00-05:00,93.6961898803711
2011-12-20 00:00:00-05:00,96.53146362304688
2011-12-21 00:00:00-05:00,96.71839141845703
2011-12-22 00:00:00-05:00,97.57524108886719
2011-12-23 00:00:00-05:00,98.44759368896484
2011-12-27 00:00:00-05:00,98.5254898071289
2011-12-28 00:00:00-05:00,97.23250579833984
2011-12-29 00:00:00-05:00,98.23729705810547
2011-12-30 00:00:00-05:00,97.75440216064453
2012-01-03 00:00:00-05:00,99.312255859375
2012-01-04 00:00:00-05:00,99.46796417236328
2012-01-05 00:00:00-05:00,99.73281860351562
2012-01-06 00:00:00-05:00,99.47578430175781
2012-01-09 00:00:00-05:00,99.71723937988281
2012-01-10 00:00:00-05:00,100.58186340332031
2012-01-11 00:00:00-05:00,100.6363525390625
2012-01-12 00:00:00-05:00,100.87783813476562
2012-01-13 00:00:00-05:00,100.35594940185547
2012-01-17 00:00:00-05:00,100.74539184570312
2012-01-18 00:00:00-05:00,101.85926818847656
2012-01-19 00:00:00-05:00,102.39669799804688
2012-01-20 00:00:00-05:00,102.77837371826172
2012-01-23 00:00:00-05:00,102.5135726928711
2012-01-24 00:00:00-05:00,102.39669799804688
2012-01-25 00:00:00-05:00,103.25354766845703
2012-01-26 00:00:00-05:00,102.72388458251953
2012-01-27 00:00:00-05:00,102.67716979980469
2012-01-30 00:00:00-05:00,102.32662963867188
2012-01-31 00:00:00-05:00,102.28766632080078
2012-02-01 00:00:00-05:00,103.18341827392578
2012-02-02 00:00:00-05:00,103.34700775146484
2012-02-03 00:00:00-05:00,104.79579162597656
2012-02-06 00:00:00-05:00,104.72570037841797
2012-02-07 00:00:00-05:00,104.99051666259766
2012-02-08 00:00:00-05:00,105.30207061767578
2012-02-09 00:00:00-05:00,105.43447875976562
2012-02-10 00:00:00-05:00,104.65557861328125
2012-02-13 00:00:00-05:00,105.43447875976562
2012-02-14 00:00:00-05:00,105.30207061767578
2012-02-15 00:00:00-05:00,104.81138610839844
2012-02-16 00:00:00-05:00,105.97198486328125
2012-02-17 00:00:00-05:00,106.25237274169922
2012-02-21 00:00:00-05:00,106.29910278320312
2012-02-22 00:00:00-05:00,105.95636749267578
2012-02-23 00:00:00-05:00,106.4237289428711
2012-02-24 00:00:00-05:00,106.65740966796875
2012-02-27 00:00:00-05:00,106.83657836914062
2012-02-28 00:00:00-05:00,107.14811706542969
2012-02-29 00:00:00-05:00,106.72752380371094
2012-03-01 00:00:00-05:00,107.28057098388672
2012-03-02 00:00:00-05:00,106.95342254638672
2012-03-05 00:00:00-05:00,106.51720428466797
2012-03-06 00:00:00-05:00,104.95938873291016
2012-03-07 00:00:00-05:00,105.69155883789062
2012-03-08 00:00:00-05:00,106.74308776855469
2012-03-09 00:00:00-05:00,107.1558837890625
2012-03-12 00:00:00-04:00,107.1637191772461
2012-03-13 00:00:00-04:00,109.09541320800781
2012-03-14 00:00:00-04:00,108.97859191894531
2012-03-15 00:00:00-04:00,109.60953521728516
2012-03-16 00:00:00-04:00,109.76127624511719
2012-03-19 00:00:00-04:00,110.1915512084961
2012-03-20 00:00:00-04:00,109.87083435058594
2012-03-21 00:00:00-04:00,109.69090270996094
2012-03-22 00:00:00-04:00,108.90071105957031
2012-03-23 00:00:00-04:00,109.25276947021484
2012-03-26 00:00:00-04:00,110.78617095947266
2012-03-27 00:00:00-04:00,110.44190979003906
2012-03-28 00:00:00-04:00,109.89430236816406
2012-03-29 00:00:00-04:00,109.70654296875
2012-03-30 00:00:00-04:00,110.16027069091797
2012-04-02 00:00:00-04:00,110.96607208251953
2012-04-03 00:00:00-04:00,110.51232147216797
2012-04-04 00:00:00-04:00,109.41706085205078
2012-04-05 00:00:00-04:00,109.36231994628906
2012-04-09 00:00:00-04:00,108.134033203125
2012-04-10 00:00:00-04:00,106.31900787353516
2012-04-11 00:00:00-04:00,107.17955780029297
2012-04-12 00:00:00-04:00,108.57994079589844
2012-04-13 00:00:00-04:00,107.28912353515625
2012-04-16 00:00:00-04:00,107.21874237060547
2012-04-17 00:00:00-04:00,108.80687713623047
2012-04-18 00:00:00-04:00,108.43912506103516
2012-04-19 00:00:00-04:00,107.74288177490234
2012-04-20 00:00:00-04:00,107.92280578613281
2012-04-23 00:00:00-04:00,107.0152816772461
2012-04-24 00:00:00-04:00,107.42212677001953
2012-04-25 00:00:00-04:00,108.89291381835938
2012-04-26 00:00:00-04:00,109.65174865722656
2012-04-27 00:00:00-04:00,109.83171081542969
2012-04-30 00:00:00-04:00,109.42485809326172
2012-05-01 00:00:00-04:00,110.10550689697266
2012-05-02 00:00:00-04:00,109.77693939208984
2012-05-03 00:00:00-04:00,108.9398193359375
2012-05-04 00:00:00-04:00,107.17955780029297
2012-05-07 00:00:00-04:00,107.2578125
2012-05-08 00:00:00-04:00,106.8275146484375
2012-05-09 00:00:00-04:00,106.19386291503906
2012-05-10 00:00:00-04:00,106.4129409790039
2012-05-11 00:00:00-04:00,106.09215545654297
2012-05-14 00:00:00-04:00,104.91864776611328
2012-05-15 00:00:00-04:00,104.31623840332031
2012-05-16 00:00:00-04:00,103.91725158691406
2012-05-17 00:00:00-04:00,102.37606048583984
2012-05-18 00:00:00-04:00,101.49988555908203
2012-05-21 00:00:00-04:00,103.24446868896484
2012-05-22 00:00:00-04:00,103.42437744140625
2012-05-23 00:00:00-04:00,103.47916412353516
2012-05-24 00:00:00-04:00,103.68257904052734
2012-05-25 00:00:00-04:00,103.3461685180664
2012-05-29 00:00:00-04:00,104.5978775024414
2012-05-30 00:00:00-04:00,103.08016967773438
2012-05-31 00:00:00-04:00,102.85327911376953
2012-06-01 00:00:00-04:00,100.26378631591797
2012-06-04 00:00:00-04:00,100.21684265136719
2012-06-05 00:00:00-04:00,100.97566986083984
2012-06-06 00:00:00-04:00,103.24446868896484
2012-06-07 00:00:00-04:00,103.30706024169922
2012-06-08 00:00:00-04:00,104.12848663330078
2012-06-11 00:00:00-04:00,102.80635833740234
2012-06-12 00:00:00-04:00,103.98766326904297
2012-06-13 00:00:00-04:00,103.32268524169922
2012-06-14 00:00:00-04:00,104.41797637939453
2012-06-15 00:00:00-04:00,105.48588562011719
